version,ts,seg,deviceId,fc,pk,ak,logId,messageId,content,dir,dataana,extended
2.1,2024-07-14 09:32:35.043,IOT2ASR,ze0mpx229x9z0zP000_000010166,ze0mpx,229x9z0z,P000_000010166,3101AA98-BF45-441A-9A0A-C04E587DBCD6,17209207439217,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.voice_output"", ""name"": ""Speak"", ""dialogRequestId"": ""17209207439217"", ""messageId"": ""17209207439217"", ""shouldBlock"": false}, ""payload"": {""format"": ""TEXT"", ""content"": ""抱歉，没听清您的指令，您可以重新描述一遍"", ""token"": ""38bfc377c22ce4cb1bb9258a830aa96f"", ""tts_param"": ""{\""pit\"":5,\""vol\"":10,\""spd\"":5,\""rate\"":16,\""per\"":4147,\""audio_ctrl\"":\""{\\\""reverb\\\"":0}\"",\""pdt\"":10212,\""aue\"":3,\""key\"":\""com.baidu.tts.iot\"",\""lan\"":\""ZH\"",\""xml\"":0}""}}, {""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209207439217"", ""messageId"": ""17209207439217"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""全屋强力拖\"",\""encoding\"":\""utf8\"",\""results\"":[{\""domain\"":\""roborock_other_function\"",\""intent\"":\""low_confidence_clarification\"",\""slots\"":null}]},\""actionList\"":[{\""name\"":\""device.listen\"",\""arg\"":{}}]}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720920754959}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""全屋强力拖\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_mop\"",\""slots\"":{}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_mop\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""全屋\"",\""value\"":\""1000\""}]}}]}}""}, ""query"": ""全屋强力拖""}",
2.1,2024-07-14 09:57:56.692,IOT2ASR,ze0mpx229x9z0zP000_000218348,ze0mpx,229x9z0z,P000_000218348,98368A45-CF16-4890-86C6-2DB13723DD6D,17209222648215,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209222648215"", ""messageId"": ""17209222648215"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力打扫一下餐厅和客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{\""composite_location\"":[{\""slot_type\"":\""DICT\"",\""text\"":\""餐厅和客厅\"",\""value\"":{\""relation\"":\""location he location\"",\""norm_value\"":\""R:5616329 he R:5592574\""}}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720922276612}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力打扫一下餐厅和客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{\""composite_location\"":[{\""slot_type\"":\""DICT\"",\""text\"":\""餐厅和客厅\"",\""value\"":{\""relation\"":\""location he location\"",\""norm_value\"":\""R:5616329 he R:5592574\""}}]}}]}}""}, ""query"": ""强力打扫一下餐厅和客厅""}",
2.1,2024-07-14 09:17:16.519,IOT2ASR,ze0mpx229x9z0zP000_000291882,ze0mpx,229x9z0z,P000_000291882,3419AF93-A082-4F52-9467-1E0F3BA56337,17209198255311,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209198255311"", ""messageId"": ""17209198255311"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""切换成扫地模式强力清扫\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720919836467}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""切换成扫地模式强力清扫\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}, ""query"": ""切换成扫地模式强力清扫""}",
2.1,2024-07-14 10:47:00.342,IOT2ASR,ze0mpx229x9z0zP000_000252361,ze0mpx,229x9z0z,P000_000252361,431F6C5B-AAFD-476D-ADE5-3D95E6A98B2C,17209252092498,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209252092498"", ""messageId"": ""17209252092498"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""进行全屋强力清洁\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720925220244}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""进行全屋强力清洁\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}, ""query"": ""进行全屋强力清洁""}",
2.1,2024-07-14 10:31:57.382,IOT2ASR,ze0mpx229x9z0zP000_000105380,ze0mpx,229x9z0z,P000_000105380,D8A753E9-107F-4AD1-B6A3-EE98C270527A,17209243043207,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209243043207"", ""messageId"": ""17209243043207"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""开启强力清扫先把屋子扫两遍\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""屋子\"",\""value\"":\""屋子\""}],\""frequency\"":[{\""slot_type\"":\""INT\"",\""text\"":\""两\"",\""value\"":2}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720924317281}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""开启强力清扫先把屋子扫两遍\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""屋子\"",\""value\"":\""屋子\""}],\""frequency\"":[{\""slot_type\"":\""INT\"",\""text\"":\""两\"",\""value\"":2}]}}]}}""}, ""query"": ""开启强力清扫先把屋子扫两遍""}",
2.1,2024-07-14 10:32:14.881,IOT2ASR,ze0mpx229x9z0zP000_000206271,ze0mpx,229x9z0z,P000_000206271,63510439-CA8B-4B6D-AEBA-E501646DA557,17209243250692,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209243250692"", ""messageId"": ""17209243250692"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫地扫全屋\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""全屋\"",\""value\"":\""1000\""}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720924334818}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫地扫全屋\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""全屋\"",\""value\"":\""1000\""}]}}]}}""}, ""query"": ""强力扫地扫全屋""}",
2.1,2024-07-14 11:41:18.877,IOT2ASR,ze0mpx229x9z0zP000_000104071,ze0mpx,229x9z0z,P000_000104071,5AC3757F-6085-43C5-B4F8-E27282540EED,17209284672177,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209284672177"", ""messageId"": ""17209284672177"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫拖客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep_and_mop\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""客厅\"",\""value\"":\""R:4352007\""}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720928478801}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫拖客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep_and_mop\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""客厅\"",\""value\"":\""R:4352007\""}]}}]}}""}, ""query"": ""强力扫拖客厅""}",
2.1,2024-07-14 11:43:06.521,IOT2ASR,ze0mpx229x9z0zP000_000195422,ze0mpx,229x9z0z,P000_000195422,B665C330-1703-493B-B887-C64975A7A4DE,17209285747111,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209285747111"", ""messageId"": ""17209285747111"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力拖洗该区域\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_mop\"",\""slots\"":{}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720928586438}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力拖洗该区域\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_mop\"",\""slots\"":{}}]}}""}, ""query"": ""强力拖洗该区域""}",
2.1,2024-07-14 11:24:39.641,IOT2ASR,ze0mpx229x9z0zP000_000041538,ze0mpx,229x9z0z,P000_000041538,D61C7E0E-87ED-4F25-808E-688E971232F2,17209274695138,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209274695138"", ""messageId"": ""17209274695138"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清洁模式\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720927479600}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清洁模式\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{}}]}}""}, ""query"": ""强力清洁模式""}",
2.1,2024-07-14 18:02:52.928,IOT2ASR,ze0mpx229x9z0zP000_000066410,ze0mpx,229x9z0z,P000_000066410,05F2DF81-5016-467F-A078-161552C303C8,17209513582057,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209513582057"", ""messageId"": ""17209513582057"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""还有普通屋标准的地方你扫地扫地\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""标准\"",\""value\"":\""102\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720951372861}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""还有普通屋标准的地方你扫地扫地\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""标准\"",\""value\"":\""102\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep\"",\""slots\"":{}}]}}""}, ""query"": ""还有普通屋标准的地方你扫地扫地""}",
2.1,2024-07-14 18:28:47.837,IOT2ASR,ze0mpx229x9z0zP000_000190191,ze0mpx,229x9z0z,P000_000190191,EC6388A1-BFF6-419A-8C69-76E01FD3832F,17209529153679,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209529153679"", ""messageId"": ""17209529153679"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫拖客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep_and_mop\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""客厅\"",\""value\"":\""R:5342915\""}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720952927758}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力扫拖客厅\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_sweep_and_mop\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""客厅\"",\""value\"":\""R:5342915\""}]}}]}}""}, ""query"": ""强力扫拖客厅""}",
2.1,2024-07-14 18:42:10.969,IOT2ASR,ze0mpx229x9z0zP000_000069031,ze0mpx,229x9z0z,P000_000069031,EB9235A5-6599-498A-A791-E615EABE79AF,17209537174796,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209537174796"", ""messageId"": ""17209537174796"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清扫厨房\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""厨房\"",\""value\"":\""R:5526818\""}]}}]}}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720953730864}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清扫厨房\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""厨房\"",\""value\"":\""R:5526818\""}]}}]}}""}, ""query"": ""强力清扫厨房""}",
2.1,2024-07-14 18:42:03.039,IOT2ASR,ze0mpx229x9z0zP000_000069031,ze0mpx,229x9z0z,P000_000069031,5C37B008-3129-474A-AC56-78C4D38FDA94,17209537090187,"{""bdvs-version"": ""2.0.0"", ""directives"": [{""header"": {""namespace"": ""bdvs.capability.voice_output"", ""name"": ""Speak"", ""dialogRequestId"": ""17209537090187"", ""messageId"": ""17209537090187"", ""shouldBlock"": false}, ""payload"": {""format"": ""TEXT"", ""content"": ""抱歉，没听清您的指令，您可以重新描述一遍"", ""token"": ""7fcfaadd2e9cefb5a15cb4d1fdf3cb11"", ""tts_param"": ""{\""pit\"":5,\""vol\"":10,\""spd\"":5,\""rate\"":16,\""per\"":4148,\""audio_ctrl\"":\""{\\\""reverb\\\"":0}\"",\""pdt\"":10212,\""aue\"":3,\""key\"":\""com.baidu.tts.iot\"",\""lan\"":\""ZH\"",\""xml\"":0}""}}, {""header"": {""namespace"": ""bdvs.capability.extensions"", ""name"": ""SetResource"", ""dialogRequestId"": ""17209537090187"", ""messageId"": ""17209537090187"", ""shouldBlock"": false}, ""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清扫厨房\"",\""encoding\"":\""utf8\"",\""results\"":[{\""domain\"":\""roborock_other_function\"",\""intent\"":\""low_confidence_clarification\"",\""slots\"":null}]},\""actionList\"":[{\""name\"":\""device.listen\"",\""arg\"":{}}]}""}}], ""session"": {""write_session"": true, ""is_dialog_finish"": true, ""is_garbage_query"": false, ""sys_action"": [], ""dialog_state"": null, ""multi_dialog_state"": {""active_domain"": null, ""active_intent"": null, ""requested_slot_values"": {}, ""repeated_ask_num"": 0}, ""third_data"": null}, ""status"": 200, ""timestamp"": 1720953722961}",ResponseNluHandle,"{""payload"": {""extension"": ""{\""origin\"":{\""query\"":\""强力清扫厨房\"",\""encoding\"":\""utf8\"",\""results\"":[{\""sequence\"":1,\""domain\"":\""roborock_parameter_control\"",\""intent\"":\""set_air_suction\"",\""slots\"":{\""gear\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""强力\"",\""value\"":\""103\""}]}},{\""sequence\"":2,\""domain\"":\""roborock_clean_function\"",\""intent\"":\""start_clean\"",\""slots\"":{\""location\"":[{\""slot_type\"":\""STRING\"",\""text\"":\""厨房\"",\""value\"":\""R:5526818\""}]}}]}}""}, ""query"": ""强力清扫厨房""}",
